interaction_id,user_id,product_id,action,timestamp,name,age,gender,location,product_name,category,price,seller_id,transaction_id,quantity,purchase_time
I2110,U574,P25,cart,19-11-24,User574,41,Female,Bangalore,Clothing_Product_25,Clothing,3892,S25,,,
I2111,U652,P59,view,07-02-24,User652,42,Male,Madurai,Home_Product_59,Home,3138,S28,,,
I2112,U816,P159,cart,06-07-24,User816,41,Female,Bangalore,Home_Product_159,Home,3718,S33,,,
I2113,U203,P145,cart,05-11-24,User203,31,Female,Kolkata,Electronics_Product_145,Electronics,1588,S15,,,
I2114,U214,P166,view,28-10-24,User214,45,Female,Madurai,Electronics_Product_166,Electronics,1113,S13,,,
I2115,U115,P193,purchase,26-05-24,User115,25,Male,Chennai,Clothing_Product_193,Clothing,2835,S40,T702,3,06-09-24
I2116,U771,P10,cart,06-04-24,User771,36,Male,Coimbatore,Electronics_Product_10,Electronics,221,S13,,,
I2117,U568,P99,cart,28-11-24,User568,36,Male,Coimbatore,Clothing_Product_99,Clothing,1390,S34,,,
I2118,U100,P140,purchase,25-01-24,User100,30,Male,Coimbatore,Sports_Product_140,Sports,945,S3,T703,3,27-12-24
I2119,U845,P71,view,28-08-24,User845,31,Male,Bangalore,Sports_Product_71,Sports,1539,S11,,,
I2120,U171,P179,purchase,01-01-24,User171,32,Male,Mumbai,Home_Product_179,Home,271,S22,T704,2,14-12-24
I2121,U316,P151,view,15-01-24,User316,41,Female,Bangalore,Clothing_Product_151,Clothing,4797,S34,,,
I2122,U813,P143,purchase,08-10-24,User813,20,Female,Trichy,Accessories_Product_143,Accessories,3836,S23,T705,3,23-11-24
I2123,U542,P75,purchase,14-11-24,User542,44,Female,Madurai,Electronics_Product_75,Electronics,4022,S47,T706,1,25-09-24
I2124,U347,P187,cart,03-12-24,User347,20,Female,Mumbai,Clothing_Product_187,Clothing,699,S40,,,
I2125,U149,P116,view,30-08-24,User149,22,Male,Madurai,Sports_Product_116,Sports,3272,S45,,,
I2126,U321,P7,cart,26-10-24,User321,36,Male,Kolkata,Electronics_Product_7,Electronics,2901,S11,,,
I2127,U966,P23,cart,15-07-24,User966,27,Male,Mumbai,Footwear_Product_23,Footwear,1074,S26,,,
I2128,U278,P71,view,08-05-24,User278,39,Male,Coimbatore,Sports_Product_71,Sports,2059,S13,,,
I2129,U755,P10,view,23-04-24,User755,19,Female,Madurai,Accessories_Product_10,Accessories,2253,S28,,,
I2130,U333,P163,purchase,10-06-24,User333,19,Male,Kolkata,Clothing_Product_163,Clothing,539,S22,T707,2,14-06-24
I2131,U988,P104,view,24-02-24,User988,23,Male,Bangalore,Accessories_Product_104,Accessories,647,S21,,,
I2132,U944,P78,view,24-03-24,User944,22,Male,Trichy,Clothing_Product_78,Clothing,1993,S19,,,
I2133,U506,P103,cart,27-04-24,User506,30,Male,Pune,Footwear_Product_103,Footwear,3100,S29,,,
I2134,U867,P101,purchase,18-01-24,User867,32,Male,Chennai,Footwear_Product_101,Footwear,4004,S1,T708,3,04-12-24
I2135,U318,P44,view,30-12-24,User318,43,Female,Delhi,Accessories_Product_44,Accessories,3015,S49,,,
I2136,U243,P156,purchase,01-12-24,User243,27,Female,Hyderabad,Accessories_Product_156,Accessories,2365,S33,T709,2,25-01-24
I2137,U458,P135,purchase,16-12-24,User458,25,Female,Chennai,Electronics_Product_135,Electronics,4958,S42,T710,2,24-08-24
I2138,U327,P111,view,21-04-24,User327,21,Female,Trichy,Sports_Product_111,Sports,830,S20,,,
I2139,U953,P33,purchase,28-08-24,User953,25,Male,Chennai,Electronics_Product_33,Electronics,4955,S22,T711,1,17-09-24
I2140,U782,P187,purchase,31-01-24,User782,32,Male,Kolkata,Electronics_Product_187,Electronics,1334,S37,T712,3,05-01-24
I2141,U366,P168,purchase,23-02-24,User366,41,Female,Hyderabad,Electronics_Product_168,Electronics,4937,S15,T713,1,04-07-24
I2142,U247,P136,cart,29-07-24,User247,26,Male,Delhi,Footwear_Product_136,Footwear,766,S27,,,
I2143,U84,P17,cart,12-03-24,User84,21,Male,Delhi,Clothing_Product_17,Clothing,2305,S40,,,
I2144,U260,P102,purchase,21-01-24,User260,36,Male,Madurai,Electronics_Product_102,Electronics,1782,S18,T714,2,27-03-24
I2145,U799,P36,purchase,05-11-24,User799,41,Male,Coimbatore,Accessories_Product_36,Accessories,2485,S3,T715,3,20-09-24
I2146,U360,P177,purchase,13-11-24,User360,28,Female,Chennai,Electronics_Product_177,Electronics,3638,S26,T716,1,28-09-24
I2147,U9,P167,cart,24-05-24,User9,45,Female,Bangalore,Footwear_Product_167,Footwear,3664,S32,,,
I2148,U250,P45,cart,15-05-24,User250,25,Male,Madurai,Accessories_Product_45,Accessories,1510,S33,,,
I2149,U813,P77,view,27-05-24,User813,36,Female,Kolkata,Footwear_Product_77,Footwear,4436,S18,,,
I2150,U733,P142,cart,06-07-24,User733,31,Female,Mumbai,Footwear_Product_142,Footwear,2302,S3,,,
I2151,U855,P139,purchase,12-10-24,User855,25,Male,Kolkata,Footwear_Product_139,Footwear,1990,S5,T717,2,25-04-24
I2152,U338,P161,cart,23-10-24,User338,29,Male,Delhi,Electronics_Product_161,Electronics,4793,S33,,,
I2153,U928,P56,purchase,21-02-24,User928,38,Male,Hyderabad,Sports_Product_56,Sports,4123,S27,T718,3,08-09-24
I2154,U509,P147,cart,26-10-24,User509,42,Female,Delhi,Sports_Product_147,Sports,3079,S7,,,
I2155,U261,P9,purchase,23-04-24,User261,32,Female,Kolkata,Footwear_Product_9,Footwear,3285,S42,T719,2,05-09-24
I2156,U806,P169,cart,11-02-24,User806,37,Male,Mumbai,Electronics_Product_169,Electronics,1369,S15,,,
I2157,U768,P165,cart,29-06-24,User768,18,Male,Chennai,Footwear_Product_165,Footwear,578,S14,,,
I2158,U737,P23,view,07-12-24,User737,36,Female,Coimbatore,Home_Product_23,Home,4412,S37,,,
I2159,U605,P148,cart,31-07-24,User605,18,Female,Mumbai,Sports_Product_148,Sports,3615,S40,,,
I2160,U394,P4,purchase,21-09-24,User394,26,Female,Bangalore,Accessories_Product_4,Accessories,4708,S7,T720,1,20-09-24
I2161,U16,P70,purchase,07-02-24,User16,34,Male,Madurai,Electronics_Product_70,Electronics,4308,S39,T721,1,16-12-24
I2162,U756,P41,purchase,05-07-24,User756,37,Male,Chennai,Clothing_Product_41,Clothing,3328,S7,T722,2,04-11-24
I2163,U623,P82,purchase,27-06-24,User623,30,Male,Coimbatore,Sports_Product_82,Sports,248,S13,T723,2,18-03-24
I2164,U484,P165,cart,13-07-24,User484,40,Female,Coimbatore,Home_Product_165,Home,958,S39,,,
I2165,U388,P82,purchase,22-07-24,User388,21,Female,Madurai,Electronics_Product_82,Electronics,1184,S36,T724,3,02-11-24
I2166,U310,P40,view,08-12-24,User310,42,Female,Hyderabad,Accessories_Product_40,Accessories,558,S29,,,
I2167,U734,P28,cart,09-02-24,User734,19,Female,Mumbai,Electronics_Product_28,Electronics,3912,S39,,,
I2168,U216,P107,cart,21-08-24,User216,40,Female,Coimbatore,Clothing_Product_107,Clothing,1821,S17,,,
I2169,U188,P99,cart,03-12-24,User188,22,Female,Mumbai,Sports_Product_99,Sports,938,S3,,,
I2170,U626,P115,purchase,15-11-24,User626,35,Male,Coimbatore,Accessories_Product_115,Accessories,1745,S19,T725,1,16-11-24
I2171,U380,P97,purchase,06-09-24,User380,29,Male,Hyderabad,Accessories_Product_97,Accessories,2166,S3,T726,2,14-10-24
I2172,U750,P50,purchase,24-04-24,User750,40,Female,Bangalore,Accessories_Product_50,Accessories,3720,S42,T727,3,07-11-24
I2173,U533,P189,purchase,02-02-24,User533,45,Male,Madurai,Accessories_Product_189,Accessories,854,S4,T728,2,18-10-24
I2174,U170,P95,cart,01-05-24,User170,26,Male,Bangalore,Electronics_Product_95,Electronics,1712,S26,,,
I2175,U638,P176,cart,27-09-24,User638,21,Female,Hyderabad,Home_Product_176,Home,965,S27,,,
I2176,U572,P36,purchase,03-06-24,User572,23,Male,Kolkata,Home_Product_36,Home,1106,S5,T729,1,24-10-24
I2177,U425,P160,purchase,12-09-24,User425,38,Female,Chennai,Electronics_Product_160,Electronics,228,S16,T730,3,11-04-24
I2178,U624,P81,purchase,10-06-24,User624,40,Female,Bangalore,Clothing_Product_81,Clothing,3831,S36,T731,3,12-05-24
I2179,U772,P126,view,06-11-24,User772,25,Female,Chennai,Accessories_Product_126,Accessories,212,S10,,,
I2180,U11,P27,cart,07-12-24,User11,21,Male,Madurai,Sports_Product_27,Sports,365,S34,,,
I2181,U545,P168,cart,13-09-24,User545,33,Male,Hyderabad,Footwear_Product_168,Footwear,1203,S21,,,
I2182,U423,P155,view,29-08-24,User423,25,Male,Mumbai,Clothing_Product_155,Clothing,4655,S17,,,
I2183,U364,P91,view,14-09-24,User364,21,Female,Trichy,Accessories_Product_91,Accessories,2889,S23,,,
I2184,U428,P182,cart,30-06-24,User428,37,Male,Madurai,Home_Product_182,Home,3396,S49,,,
I2185,U568,P110,purchase,04-10-24,User568,20,Male,Coimbatore,Sports_Product_110,Sports,3562,S36,T732,1,16-10-24
I2186,U38,P146,purchase,04-06-24,User38,21,Male,Chennai,Electronics_Product_146,Electronics,2824,S50,T733,1,01-08-24
I2187,U907,P85,view,20-03-24,User907,20,Male,Kolkata,Electronics_Product_85,Electronics,4986,S50,,,
I2188,U473,P32,purchase,18-04-24,User473,23,Male,Bangalore,Accessories_Product_32,Accessories,549,S4,T734,2,30-09-24
I2189,U754,P47,purchase,07-03-24,User754,21,Female,Madurai,Home_Product_47,Home,3337,S42,T735,1,23-10-24
I2190,U617,P182,purchase,18-01-24,User617,27,Male,Kolkata,Accessories_Product_182,Accessories,233,S39,T736,2,14-11-24
I2191,U668,P34,view,13-11-24,User668,45,Male,Coimbatore,Sports_Product_34,Sports,2189,S21,,,
I2192,U134,P173,cart,28-09-24,User134,19,Male,Pune,Clothing_Product_173,Clothing,4349,S19,,,
I2193,U47,P46,purchase,26-10-24,User47,33,Female,Kolkata,Clothing_Product_46,Clothing,448,S27,T737,1,27-10-24
I2194,U755,P52,view,30-10-24,User755,39,Female,Mumbai,Electronics_Product_52,Electronics,1482,S6,,,
I2195,U944,P33,view,25-07-24,User944,43,Male,Coimbatore,Clothing_Product_33,Clothing,4779,S13,,,
I2196,U823,P7,purchase,21-08-24,User823,42,Male,Hyderabad,Home_Product_7,Home,2815,S22,T738,1,31-10-24
I2197,U750,P154,purchase,23-04-24,User750,32,Male,Coimbatore,Home_Product_154,Home,805,S49,T739,1,15-03-24
I2198,U319,P187,purchase,07-07-24,User319,43,Male,Kolkata,Clothing_Product_187,Clothing,1685,S7,T740,2,18-01-24
I2199,U83,P90,purchase,29-09-24,User83,43,Male,Trichy,Electronics_Product_90,Electronics,4967,S9,T741,2,13-08-24
I2200,U62,P69,cart,03-08-24,User62,28,Male,Mumbai,Accessories_Product_69,Accessories,4214,S12,,,
I2201,U304,P66,view,09-04-24,User304,21,Male,Kolkata,Footwear_Product_66,Footwear,3810,S11,,,
I2202,U508,P91,cart,18-06-24,User508,20,Male,Delhi,Home_Product_91,Home,3567,S18,,,
I2203,U983,P190,cart,09-08-24,User983,27,Male,Kolkata,Footwear_Product_190,Footwear,2285,S13,,,
I2204,U376,P171,cart,31-05-24,User376,20,Female,Kolkata,Footwear_Product_171,Footwear,2977,S42,,,
I2205,U222,P7,view,11-03-24,User222,26,Female,Delhi,Clothing_Product_7,Clothing,1139,S17,,,
I2206,U12,P98,view,12-09-24,User12,18,Male,Pune,Home_Product_98,Home,700,S10,,,
I2207,U421,P121,purchase,17-04-24,User421,33,Male,Hyderabad,Home_Product_121,Home,4795,S20,T742,1,13-01-24
I2208,U411,P50,view,03-02-24,User411,33,Female,Trichy,Footwear_Product_50,Footwear,2374,S28,,,
I2209,U631,P196,purchase,12-11-24,User631,22,Male,Hyderabad,Electronics_Product_196,Electronics,2156,S37,T743,1,06-10-24
I2210,U512,P27,cart,11-09-24,User512,26,Male,Coimbatore,Footwear_Product_27,Footwear,3581,S12,,,
I2211,U801,P19,cart,20-10-24,User801,29,Male,Pune,Footwear_Product_19,Footwear,1711,S13,,,
I2212,U88,P61,view,09-10-24,User88,19,Female,Chennai,Accessories_Product_61,Accessories,1486,S14,,,
I2213,U817,P34,view,25-08-24,User817,43,Male,Madurai,Clothing_Product_34,Clothing,1197,S5,,,
I2214,U610,P156,view,07-03-24,User610,43,Female,Delhi,Electronics_Product_156,Electronics,4146,S18,,,
I2215,U333,P90,purchase,04-03-24,User333,43,Male,Madurai,Home_Product_90,Home,592,S29,T744,3,12-06-24
I2216,U747,P21,purchase,22-01-24,User747,43,Female,Coimbatore,Home_Product_21,Home,3504,S35,T745,2,06-08-24
I2217,U275,P28,view,24-01-24,User275,27,Female,Trichy,Footwear_Product_28,Footwear,747,S50,,,
I2218,U458,P117,purchase,12-04-24,User458,27,Female,Coimbatore,Home_Product_117,Home,687,S22,T746,3,13-08-24
I2219,U594,P15,cart,31-08-24,User594,40,Female,Delhi,Footwear_Product_15,Footwear,236,S7,,,
I2220,U272,P42,view,26-11-24,User272,37,Male,Bangalore,Electronics_Product_42,Electronics,843,S41,,,
I2221,U670,P5,view,27-11-24,User670,19,Female,Delhi,Clothing_Product_5,Clothing,3750,S16,,,
I2222,U188,P167,view,12-10-24,User188,45,Female,Chennai,Home_Product_167,Home,3774,S25,,,
I2223,U94,P167,cart,02-01-24,User94,42,Male,Pune,Home_Product_167,Home,4036,S32,,,
I2224,U601,P148,purchase,31-05-24,User601,25,Female,Bangalore,Home_Product_148,Home,3292,S2,T747,1,29-07-24
I2225,U988,P25,cart,03-03-24,User988,22,Male,Hyderabad,Clothing_Product_25,Clothing,4431,S36,,,
I2226,U311,P26,purchase,20-09-24,User311,21,Female,Hyderabad,Clothing_Product_26,Clothing,3670,S24,T748,2,18-05-24
I2227,U15,P12,purchase,19-08-24,User15,33,Male,Trichy,Clothing_Product_12,Clothing,4694,S34,T749,2,19-07-24
I2228,U299,P197,purchase,12-09-24,User299,22,Male,Pune,Home_Product_197,Home,1123,S11,T750,3,18-05-24
I2229,U178,P183,view,14-09-24,User178,20,Female,Bangalore,Electronics_Product_183,Electronics,4351,S36,,,
I2230,U25,P66,purchase,20-04-24,User25,19,Female,Bangalore,Footwear_Product_66,Footwear,1970,S15,T751,2,15-06-24
I2231,U678,P51,view,13-10-24,User678,19,Male,Trichy,Home_Product_51,Home,708,S19,,,
I2232,U177,P96,view,30-10-24,User177,35,Male,Kolkata,Sports_Product_96,Sports,1820,S44,,,
I2233,U16,P13,cart,02-12-24,User16,31,Male,Coimbatore,Clothing_Product_13,Clothing,1596,S41,,,
I2234,U531,P118,purchase,18-06-24,User531,32,Male,Madurai,Accessories_Product_118,Accessories,1189,S28,T752,1,22-04-24
I2235,U931,P85,purchase,21-07-24,User931,24,Male,Bangalore,Accessories_Product_85,Accessories,2739,S34,T753,3,12-08-24
I2236,U796,P97,cart,10-02-24,User796,40,Male,Bangalore,Sports_Product_97,Sports,3106,S3,,,
I2237,U386,P92,purchase,16-01-24,User386,34,Female,Coimbatore,Sports_Product_92,Sports,736,S27,T754,1,07-01-24
I2238,U861,P185,purchase,30-07-24,User861,38,Female,Mumbai,Home_Product_185,Home,3179,S43,T755,1,19-09-24
I2239,U72,P7,cart,18-07-24,User72,38,Female,Coimbatore,Electronics_Product_7,Electronics,2194,S27,,,
I2240,U552,P52,purchase,10-10-24,User552,37,Female,Madurai,Footwear_Product_52,Footwear,3871,S11,T756,2,29-03-24
I2241,U687,P164,cart,29-05-24,User687,29,Male,Bangalore,Accessories_Product_164,Accessories,876,S3,,,
I2242,U577,P29,view,19-07-24,User577,29,Female,Trichy,Accessories_Product_29,Accessories,1766,S5,,,
I2243,U453,P187,view,14-01-24,User453,40,Male,Madurai,Accessories_Product_187,Accessories,488,S37,,,
I2244,U586,P55,cart,05-07-24,User586,33,Female,Kolkata,Accessories_Product_55,Accessories,3273,S3,,,
I2245,U273,P33,cart,19-09-24,User273,43,Female,Hyderabad,Electronics_Product_33,Electronics,624,S38,,,
I2246,U97,P195,view,16-07-24,User97,29,Female,Mumbai,Sports_Product_195,Sports,1844,S50,,,
I2247,U666,P12,view,31-12-24,User666,39,Male,Bangalore,Footwear_Product_12,Footwear,232,S47,,,
I2248,U235,P106,cart,28-09-24,User235,45,Male,Kolkata,Home_Product_106,Home,4097,S39,,,
I2249,U369,P178,view,23-06-24,User369,34,Female,Hyderabad,Sports_Product_178,Sports,4805,S40,,,
I2250,U991,P180,purchase,15-07-24,User991,23,Male,Delhi,Footwear_Product_180,Footwear,2407,S1,T757,2,12-07-24
I2251,U454,P81,cart,09-05-24,User454,40,Female,Trichy,Home_Product_81,Home,2022,S21,,,
I2252,U96,P115,purchase,23-08-24,User96,25,Male,Hyderabad,Sports_Product_115,Sports,800,S38,T758,3,06-07-24
I2253,U489,P46,purchase,27-10-24,User489,39,Male,Kolkata,Electronics_Product_46,Electronics,3688,S2,T759,3,19-11-24
I2254,U210,P116,cart,11-10-24,User210,45,Male,Chennai,Accessories_Product_116,Accessories,652,S1,,,
I2255,U597,P24,cart,14-11-24,User597,30,Male,Trichy,Electronics_Product_24,Electronics,3211,S30,,,
I2256,U87,P70,cart,21-08-24,User87,40,Male,Kolkata,Clothing_Product_70,Clothing,824,S2,,,
I2257,U821,P25,cart,10-09-24,User821,33,Male,Mumbai,Electronics_Product_25,Electronics,799,S14,,,
I2258,U950,P183,view,26-09-24,User950,20,Male,Madurai,Electronics_Product_183,Electronics,2871,S33,,,
I2259,U39,P139,view,07-12-24,User39,18,Female,Bangalore,Sports_Product_139,Sports,3108,S40,,,
I2260,U437,P26,purchase,17-10-24,User437,32,Male,Coimbatore,Footwear_Product_26,Footwear,4736,S20,T760,2,04-07-24
I2261,U264,P2,cart,10-06-24,User264,38,Female,Delhi,Sports_Product_2,Sports,4210,S49,,,
I2262,U793,P172,cart,13-02-24,User793,27,Female,Madurai,Footwear_Product_172,Footwear,3008,S13,,,
I2263,U410,P189,purchase,05-05-24,User410,23,Male,Kolkata,Accessories_Product_189,Accessories,2276,S29,T761,3,21-01-24
I2264,U933,P100,cart,08-04-24,User933,45,Female,Pune,Clothing_Product_100,Clothing,4441,S36,,,
I2265,U512,P189,purchase,25-11-24,User512,25,Male,Coimbatore,Sports_Product_189,Sports,1410,S26,T762,3,31-12-24
I2266,U952,P44,cart,02-10-24,User952,18,Male,Hyderabad,Clothing_Product_44,Clothing,3458,S19,,,
I2267,U584,P34,purchase,26-11-24,User584,26,Female,Kolkata,Accessories_Product_34,Accessories,3163,S20,T763,3,06-09-24
I2268,U815,P60,cart,17-11-24,User815,27,Female,Kolkata,Accessories_Product_60,Accessories,224,S24,,,
I2269,U220,P81,purchase,14-06-24,User220,42,Female,Trichy,Home_Product_81,Home,3301,S4,T764,3,25-05-24
I2270,U179,P102,purchase,11-01-24,User179,31,Male,Hyderabad,Clothing_Product_102,Clothing,2669,S27,T765,2,23-01-24
I2271,U141,P188,cart,13-01-24,User141,40,Male,Chennai,Footwear_Product_188,Footwear,1809,S2,,,
I2272,U120,P78,cart,04-12-24,User120,39,Female,Chennai,Sports_Product_78,Sports,1912,S39,,,
I2273,U670,P119,cart,24-02-24,User670,44,Female,Coimbatore,Footwear_Product_119,Footwear,2164,S30,,,
I2274,U300,P147,cart,18-05-24,User300,36,Female,Chennai,Sports_Product_147,Sports,1701,S50,,,
I2275,U716,P142,cart,20-09-24,User716,42,Male,Pune,Home_Product_142,Home,2566,S11,,,
I2276,U533,P31,view,01-12-24,User533,37,Female,Coimbatore,Footwear_Product_31,Footwear,4150,S35,,,
I2277,U710,P84,purchase,15-02-24,User710,31,Female,Hyderabad,Electronics_Product_84,Electronics,752,S26,T766,1,30-08-24
I2278,U339,P196,view,20-08-24,User339,43,Female,Madurai,Footwear_Product_196,Footwear,1767,S6,,,
I2279,U986,P85,cart,16-05-24,User986,32,Male,Chennai,Electronics_Product_85,Electronics,1257,S28,,,
I2280,U913,P105,cart,22-07-24,User913,23,Male,Pune,Clothing_Product_105,Clothing,1817,S31,,,
I2281,U932,P80,view,17-10-24,User932,25,Female,Mumbai,Electronics_Product_80,Electronics,1349,S11,,,
I2282,U350,P124,purchase,29-11-24,User350,20,Female,Hyderabad,Home_Product_124,Home,3006,S34,T767,2,11-04-24
I2283,U399,P28,view,26-02-24,User399,39,Female,Mumbai,Sports_Product_28,Sports,2904,S6,,,
I2284,U924,P71,purchase,10-10-24,User924,26,Male,Trichy,Clothing_Product_71,Clothing,3473,S45,T768,2,25-08-24
I2285,U401,P173,purchase,21-09-24,User401,23,Female,Madurai,Home_Product_173,Home,4478,S28,T769,2,19-07-24
I2286,U612,P81,purchase,30-08-24,User612,44,Female,Delhi,Clothing_Product_81,Clothing,618,S17,T770,3,03-04-24
I2287,U314,P14,purchase,31-05-24,User314,45,Male,Mumbai,Accessories_Product_14,Accessories,394,S12,T771,3,15-02-24
I2288,U814,P61,cart,15-09-24,User814,25,Male,Trichy,Footwear_Product_61,Footwear,3282,S11,,,
I2289,U980,P76,view,21-07-24,User980,18,Male,Madurai,Electronics_Product_76,Electronics,1242,S20,,,
I2290,U418,P32,purchase,13-12-24,User418,42,Female,Trichy,Accessories_Product_32,Accessories,1099,S47,T772,1,20-02-24
I2291,U231,P117,cart,02-06-24,User231,33,Male,Trichy,Sports_Product_117,Sports,1558,S40,,,
I2292,U375,P65,purchase,18-02-24,User375,43,Female,Delhi,Sports_Product_65,Sports,3590,S1,T773,3,23-05-24
I2293,U414,P35,view,12-02-24,User414,31,Male,Hyderabad,Accessories_Product_35,Accessories,3621,S48,,,
I2294,U389,P10,purchase,26-06-24,User389,43,Female,Pune,Clothing_Product_10,Clothing,875,S15,T774,1,12-10-24
I2295,U982,P123,view,09-05-24,User982,30,Female,Madurai,Footwear_Product_123,Footwear,2557,S6,,,
I2296,U619,P117,purchase,12-05-24,User619,35,Female,Mumbai,Electronics_Product_117,Electronics,4894,S7,T775,3,26-02-24
I2297,U250,P70,purchase,11-09-24,User250,19,Male,Chennai,Footwear_Product_70,Footwear,646,S36,T776,3,25-11-24
I2298,U781,P35,cart,14-11-24,User781,38,Male,Hyderabad,Accessories_Product_35,Accessories,2789,S22,,,
I2299,U95,P169,view,19-06-24,User95,31,Female,Coimbatore,Accessories_Product_169,Accessories,2849,S30,,,
I2300,U356,P165,purchase,30-09-24,User356,38,Male,Mumbai,Electronics_Product_165,Electronics,2544,S50,T777,1,05-07-24
I2301,U69,P15,purchase,18-07-24,User69,31,Female,Pune,Accessories_Product_15,Accessories,2589,S16,T778,3,03-02-24
I2302,U907,P42,view,22-01-24,User907,20,Female,Bangalore,Home_Product_42,Home,3889,S29,,,
I2303,U383,P134,purchase,28-06-24,User383,31,Male,Pune,Accessories_Product_134,Accessories,3557,S36,T779,1,07-01-24
I2304,U239,P22,purchase,27-05-24,User239,38,Male,Pune,Sports_Product_22,Sports,1464,S16,T780,3,08-08-24
I2305,U605,P200,cart,19-03-24,User605,36,Female,Kolkata,Accessories_Product_200,Accessories,3464,S31,,,
I2306,U967,P26,cart,22-04-24,User967,20,Male,Mumbai,Electronics_Product_26,Electronics,4660,S36,,,
I2307,U935,P163,view,01-09-24,User935,38,Male,Bangalore,Footwear_Product_163,Footwear,4403,S27,,,
I2308,U112,P18,cart,31-05-24,User112,19,Female,Trichy,Accessories_Product_18,Accessories,2571,S8,,,
I2309,U207,P141,purchase,07-08-24,User207,31,Female,Bangalore,Home_Product_141,Home,2079,S3,T781,2,02-02-24
I2310,U835,P60,purchase,21-05-24,User835,45,Female,Chennai,Accessories_Product_60,Accessories,3770,S42,T782,2,14-12-24
I2311,U957,P42,cart,09-09-24,User957,30,Male,Chennai,Electronics_Product_42,Electronics,1690,S27,,,
I2312,U143,P137,purchase,23-05-24,User143,42,Female,Madurai,Electronics_Product_137,Electronics,2778,S16,T783,1,23-06-24
